BK_SOURCE,BK_DEBIT_CREDIT,BK_SOURCE,Year,Month,Day,entry,Page,,£,£,sh,d,$,¢,BK_WHEN,BK_ECONOMIC_UNIT,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_ENTRY,,
"Ledger C, 1790 - 1799: pg.38",Credit,Right,,,,,,,,,,,,,,"Dunnington, George",,,,,,,,
"Ledger C, 1790 - 1799: pg.38",Credit,Right,1798,July,15,By 2 Hhds Tobo nett weight 2035 lbs,,,,,,,Dolls.,Cts.,15 July 1798,"Dunnington, George",,,,0,0,By 2 Hogsheads Tobacco nett weight 2035 pounds,,
"Ledger C, 1790 - 1799: pg.38",Credit,Right,,Decr,19,By Cash recd in part payment of yr bond,50,,,,,,270,,19 December 1798,"Dunnington, George",,,,270,0,By Cash received in part payment of your bond,,
"Ledger C, 1790 - 1799: pg.39",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.39",Debit,Left,1797,,,To Amount brot over from,31,,,,,,D,C,1797,Cash,,,,,,To Amount brought over from,,
"Ledger C, 1790 - 1799: pg.39",Debit,Left,,Sepr,5,To James Anderson for a balance left in his hands after paying for Rye at Piscataqua as pr Contra returned,,,,,,,25,“,5 September 1797,Cash,,,,25,0,To James Anderson for a balance left in his hands after paying for Rye at Piscataqua as per Contra returned,,
"Ledger C, 1790 - 1799: pg.39",Debit,Left,,x,15,To ditto for a balance left in his hands of the sum given himself & Son to purchase Rye at Piscataway returned,,,,,,,27,92,15 September 1797,Cash,,,,27,92,To James Anderson for a balance left in his hands of the sum given himself & Son to purchase Rye at Piscataway returned,,
"Ledger C, 1790 - 1799: pg.39",Debit,Left,,,23,To ditto to balance left in his hands of the sum given to his son to purchase Rye at Piscataqua returned,,,,,,,8,33,23 September 1797,Cash,,,,8,33,To James Anderson to balance left in his hands of the sum given to his son to purchase Rye at Piscataqua returned,,
"Ledger C, 1790 - 1799: pg.39",Debit,Left,,,,Carrd over,,,,,,,,,,Cash,,,,,,Carried over,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,1797,,,By Amount brot from,Folo 31,,,,,,Dolls.,Cts,1 September 1797,Cash,,,,,,By Amount brought from,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,Septr,1,By Mr James Anderson put into his hands to buy a Bill of Exchange on London,,,,,,,130,“,3 September 1797,Cash,,,,130,0,By Mr James Anderson put into his hands to buy a Bill of Exchange on London,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,3,By ditto gave him for the purpose of purchasing Rye at Piscataqua pr Cash Memom,,,,,,,100,,3 September 1797,Cash,,,,100,0,By Mr James Anderson gave him for the purpose of purchasing Rye at Piscataqua per Cash Memorandum,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,6,By Mr Upwood the Plaisterer pd him,,$1.[00],,,,,,,6 September 1797,Cash,,,,1,0,By Mr Upwood the Plaisterer paid him,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,8,By Miss Custis gave her for Pocket money,,$20.[00],,,,,,,8 September 1797,Cash,,,,20,0,By Miss Custis gave her for Pocket money,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,By anny Henly for ditto,,10.[00],,,,,,,8 September 1797,Cash,,,,10,0,By Fanny Henly for Pocket money,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,By Jas Anderson put into his hands to pay for Bush. Rye of which he is to render an acct,,15.[00],,,,,,,8 September 1797,Cash,,,,15,0,By James Anderson put into his hands to pay for Bushels Rye of which he is to render an account,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,10,By freight of Sundries from Philada,,4.[00],,,,,,,10 September 1797,Cash,,,,4,0,By freight of Sundries from Philadelphia,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,[Total],,,,,,,50,,,Cash,,,,50,0,[Total],,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,12,By John Anderson (son of James) put into his hands to buy Rye at Piscataqua,,,,,,,100,,12 September 1797,Cash,,,,100,0,By John Anderson (son of James) put into his hands to buy Rye at Piscataqua,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,13,By my nephew Saml Washing Lent him,,,,,,,1000,,18 September 1797,Cash,,,,1000,0,By my nephew Samuel Washington Lent him,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,18,By James Anderson put into his hands to pay Ludwell Lee Esqr for 31 Bs of Rye & for the hire of his Cook,,,,,,,40,,18 September 1797,Cash,,,,40,0,By James Anderson put into his hands to pay [Thomas] Ludwell Lee Esquire for 31 Bushels of Rye & for the hire of his Cook,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,By Miss E Custis expences to George Town,,£[0].12.[0],,,,,,,18 September 1797,Cash,0,12,0,,,By Miss Eleanor Custis expenses to George Town,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,By Charity,,[0].18.[0],,,,,,,18 September 1797,Cash,0,18,0,,,By Charity,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,By Cash gave away,,[0].3.[0],,,,,,,18 September 1797,Cash,0,3,0,,,By Cash gave away,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,[Total],,£1.13.[0],,,,,5,50,,Cash,1,13,0,5,50,[Total],,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,22,By Jas Anderson put into his hands for his son John to buy Rye at Piscataqua,,,,,,,100,,22 September 1797,Cash,,,,100,0,By James Anderson put into his hands for his son John to buy Rye at Piscataqua,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,23,By John Upwood advanced him,,$2.[00],,,,,,,23 September 1797,Cash,,,,2,0,By John Upwood advanced him,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,By Cash gave away,,2.[00],,,,,,,23 September 1797,Cash,,,,2,0,By Cash gave away,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,By Peter Gilling (French Cook),,2.[00],,,,,,,23 September 1797,Cash,,,,2,0,By Peter Gilling (French Cook),,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,[Total],,,,,,,6,,,Cash,,,,6,0,[Total],,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,25,By expences in Alexandria,,£0.17.6,,,,,,,25 September 1797,Cash,0,17,6,,,By expenses in Alexandria,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,29,By do of a Servant to Georg. Town,,[0].3.9,,,,,,,29 September 1797,Cash,0,3,9,,,By expenses of a Servant to George Town,,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,[Total],,£1.1.3,,,,,3,64,,Cash,1,1,3,3,64,[Total],,
"Ledger C, 1790 - 1799: pg.39",Credit,Right,,,,Carried Over,,,,,,,,,,Cash,,,,,,Carried over,,
"Ledger C, 1790 - 1799: pg.40",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.40",Debit,Left,,,,To Amount Brought over,Folo,,,,,,D,C,,Cash,,,,,,To Amount Brought over,,
"Ledger C, 1790 - 1799: pg.40",Debit,Left,1797,Octr,11,To the Bank of Columbia for Interest on my Stock,,,,,,,272,,11 October 1797,Cash,,,,272,,To the Bank of Columbia for Interest on my Stock,,
"Ledger C, 1790 - 1799: pg.40",Debit,Left,,,17,"To Colo. Israel Shreve pd into the hands of the Honble Jas Ross on my acct One installment for land bought of me in Fayette County, Pennsylvania Ninteen hundred & Sixty one dollars 30 Cents -",,,,,,,1961,30,17 October 1797,Cash,,,,1961,30,"To Colonel Israel Shreve paid into the hands of the Honorable James Ross on my account One installment for land bought of me in Fayette County, Pennsylvania Nineteen hundred & Sixty one dollars 30 Cents -",,
"Ledger C, 1790 - 1799: pg.40",Debit,Left,,,18,To Mrs Peake recd from her for 2000 Herring,,,,,,,6,,18 October 1797,Cash,,,,6,0,To Mrs Peake received from her for 2000 Herring,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,,By Amount brot over,Folo,,,,,,Dolls,Cts,,Cash,,,,,,By Amount Brought over,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,1797,Octr,2,"By Wm Silver paid him on acct of the Honble B. Goodhue, for 2 Quintals of Cod fish",,,,,,,19,73,2 October 1797,Cash,,,,19,73,"By William Silver paid him on account of the Honorable Benjamin Goodhue, for 2 Quintals of Cod fish",,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,,By freight thereof from Salem,,,,,,,2,,2 October 1797,Cash,,,,2,0,By freight thereof from Salem,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,,By Oysters,,,,,,,4,,2 October 1797,Cash,,,,4,0,By Oysters,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,3,By Jno. Upwood in full for Plastering,,,,,,,63,13,3 October 1797,Cash,,,,63,13,By John Upwood in full for Plastering,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,,By the Painter advanced him,,,,,,,4,,3 October 1797,Cash,,,,4,0,By the Painter advanced him,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,4,By Cash gave away,,,,,,,,50,4 October 1797,Cash,,,,0,50,By Cash gave away,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,7,By Jno. Callihan paid him for wheat,,£5.7.2½,,,,,,,7 October 1797,Cash,5,7,"2,5",,,By John Callihan paid him for wheat,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,,By Wm Keating pd him for weaving,,8.14.6,,,,,,,7 October 1797,Cash,8,14,6,,,By William Keating paid him for weaving,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,,[Total],,£14.1.8½,,,,,47,11,,Cash,14,1,"8,5",47,11,[Total],,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,x,8,"By Geo. W. La Fayette gave him for Doctr Smith President of Princeton college, to cover all the rectors demands against me on acct of G.W. Custis",,,,,,,100,,8 October 1797,Cash,,,,100,0,"By George Washington La Fayette gave him for Doctor [Samuel Stanhope] Smith President of Princeton college, to cover all the rectors demands against me on account of George Washington Custis",,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,,By Geo. W. La Fayette gave him to defray his exps to France  the Bank of Alexandria,,,,,,,300,,8 October 1797,Cash,,,,300,0,By George Washington La Fayette gave him to defray his expenses to France  the Bank of Alexandria,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,6th,By Subscription to the building of a Bridge  Alexandria (omitted,,,,,,,25,,6 September 1797,Cash,,,,25,0,By Subscription to the building of a Bridge,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,10,By John C. Ehler paid him in full of all accts,,,,,,,115,51,10 September 1797,Cash,,,,115,51,By John C. Ehler paid him in full of all accounts,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,11,"By a Whip thong, lash",,,,,,,,37,11 September 1797,Cash,,,,0,37,"By a Whip thong, lash",,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,“,By James Anderson to be accd for,,,,,,,30,,11 September 1797,Cash,,,,30,0,By James Anderson to be accounted for,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,“,By toll & ferriage to George Town,,,,,,,1,45,11 September 1797,Cash,,,,1,45,By toll & ferriage to George Town,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,,By Tavern exps at George Town,,,,,,,7,40,11 September 1797,Cash,,,,7,40,By Tavern expenses at George Town,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,12,By Servts & exps returning from George Town,,,,,,,2,10,12 September 1797,Cash,,,,2,10,By Servants & expenses returning from George Town,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,“,By One per  Irons,,,,,,,2,83,12 September 1797,Cash,,,,2,83,By One per  Irons,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,16,By Taxes pd the Sheriff of Fairfax County,,,,,,,51,28,16 September 1797,Cash,,,,51,28,By Taxes paid the Sheriff of Fairfax County,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,17,By Doctr Stuart pd him for a horse ought of Alexa Cleveland,,,,,,,133,37,17 September 1797,Cash,,,,133,37,By Doctor Stuart paid him for a horse ought of Alexandria Cleveland,,
"Ledger C, 1790 - 1799: pg.40",Credit,Right,,,18,By Mrs Peakes pd her for 27 29/60 buss wheat,,,,,,,32,6,18 September 1797,Cash,,,,32,6,By Mrs Peakes paid her for 27 29/60 bushels wheat,,
"Ledger C, 1790 - 1799: pg.41",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.41",Debit,Left,1797,,,To Amount brought over,Folo,,,,,,,,1797,Cash,,,,,,To Amount brought over,,
"Ledger C, 1790 - 1799: pg.41",Debit,Left,,Novr,11,"To the Bank of Alexandria, for the amount of cash therein due to me this day (as pr Cash memorandum)",,,,,,,2638,65,11 November 1797,Cash,,,,2638,65,"To the Bank of Alexandria, for the amount of cash therein due to me this day (as per Cash memorandum)",,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,1797,,,By Amount brought over,Folo,,,,,,D,C,1797,Cash,,,,,,By Amount brought over,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,Octr,18,X By my Servt Christopher gave him to bear his exps to Lebanon in Pennsylvania to be cured for the bite of a Mad dog,,,,,,,13,,18 October 1797,Cash,,,,13,0,X By my Servant Christopher gave him to bear his expenses to Lebanon in Pennsylvania to be cured for the bite of a Mad dog,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,23,By Mrs Washington gave her,,,,,,,40,,23 October 1797,Cash,,,,40,0,By Mrs Washington gave her,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,“,By a ender $3.50 gave servts 25 Cents,,,,,,,3,75,23 October 1797,Cash,,,,3,75,By a ender $3.50 gave servants 25 Cents,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,25,By John Laurens painter pd him in full,,,,,,,20,16,25 October 1797,Cash,,,,20,16,By John Laurens painter paid him in full,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,“,By Peter Gilling (Cook) pd him in full,,,,,,,10,50,25 October 1797,Cash,,,,10,50,By Peter Gilling (Cook) paid him in full,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,“,By Charity,,,,,,,1,25,25 October 1797,Cash,,,,1,25,By Charity,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,26,By 40 Turkeys @ 75 Cents,,,,,,,30,“,26 October 1797,Cash,,,,30,0,By 40 Turkeys at 75 Cents,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,“,By Patrick McCarty pd him in full for masonry,,,,,,,20,“,26 October 1797,Cash,,,,20,0,By Patrick McCarty paid him in full for masonry,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,28,By John Godsbury pd him freight of 200 bushels of Coal from Richmond,,,,,,,16,67,28 October 1797,Cash,,,,16,67,By John Godsbury paid him freight of 200 bushels of Coal from Richmond,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,“,By Charity 75 Cents 6 buss Oysters $2.50,,,,,,,3,25,28 October 1797,Cash,,,,3,25,By Charity 75 Cents 6 bushels Oysters $2.50,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,29,By charity 2.50,,,,,,,2,50,29 October 1797,Cash,,,,2,50,By charity 2.50,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,Novr,4,By Dennis Poole pd him for  buss wheat,,,,,,,39,52,4 November 1797,Cash,,,,39,52,By Dennis Poole paid him for  bushels wheat,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,“,By John Watson do for 4 52/60 do,,,,,,,5,80,4 November 1797,Cash,,,,5,80,By John Watson paid him for 4 52/60 bushels wheat,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,,By George Wylie 9 48/60 do,,,,,,,12,47,4 November 1797,Cash,,,,12,47,By George Wylie 9 48/60 bushels wheat,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,8,By a pr boots for Cyrus & Sundries from St,,,,,,,17,“,8 November 1797,Cash,,,,17,0,By a pair boots for Cyrus & Sundries from St,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,10,"By Wm Wilson pd him for a Bill on London On Messrs Findley, Bannalyn & Co for  £10 Sterling exchange 33 1/3",,,,,,,44,45,10 November 1797,Cash,,,,44,45,"By William Wilson paid him for a Bill on London On Messieurs Findlay, Bannatine & Company for  £10 Sterling exchange 33 1/3",,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,11,By Gideon Worth pd him for 412 Cedar Posts,,,,,,,100,3,11 November 1797,Cash,,,,100,3,By Gideon Worth paid him for 412 Cedar Posts,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,,By Francis McGehee in part of his wage,,,,,,,20,,11 November 1797,Cash,,,,20,0,By Francis McGehee in part of his wage,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,16,By Charity $10 Sundries for Mrs Washington,,,,,,,11,16,16 November 1797,Cash,,,,11,16,By Charity $10 Sundries for Mrs Washington,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,,By Geo. W. Custis,,,,,,,5,,16 November 1797,Cash,,,,5,0,By George Washington Custis,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,20,By exps in Alexa $3-75 Geo. W. Custis $6-25,,,,,,,10,,20 November 1797,Cash,,,,10,0,By expenses in Alexandria $3-75 George Washington Custis $6-25,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,22,By Mrs Washington $50 Fanny Henley 15$,,,,,,,65,,22 November 1797,Cash,,,,65,0,By Mrs Washington $50 Fanny Henley 15$,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,24,By Charity,,,,,,,,50,24 November 1797,Cash,,,,0,50,By Charity,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,25,By Jas Anderson to pay for wheat delivered into my Mill,,,,,,,500,,25 November 1797,Cash,,,,500,0,By James Anderson to pay for wheat delivered into my Mill,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,27,By Wm Dandridge for 200 Buss Coal,,,,,,,33,58,27 November 1797,Cash,,,,33,58,By William Dandridge for 200 Bushels Coal,,
"Ledger C, 1790 - 1799: pg.41",Credit,Right,,,,By Charity,,,,,,,5,50,,Cash,,,,5,50,By Charity,,
"Ledger C, 1790 - 1799: pg.42",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.42",Debit,Left,1797,,,To Amount brought over,,,,,,,,,1797,Cash,,,,,,To Amount brought over,,
"Ledger C, 1790 - 1799: pg.42",Debit,Left,,Decr,21,"To James Anderson returned by him a balance left in his hands of the forty five Dollars p. Contra, after he had made payments as p. Cash memo.",Folo,,,,,,3,26,21 December 1797,Cash,,,,3,26,"To James Anderson returned by him a balance left in his hands of the forty five Dollars per Contra, after he had made payments as per cash memorandum",,
"Ledger C, 1790 - 1799: pg.42",Debit,Left,,,“,"To ditto for balance 6/ in his hands, of the $110 as p. Contra returned after he had made paymt as p. Cash memo.",,,,,,,3,26,21 December 1797,Cash,,,,3,26,"To James Anderson for balance 6 shillings in his hands, of the $110 as per Contra returned after he had made payment as prr Cash memorandum",,
"Ledger C, 1790 - 1799: pg.42",Debit,Left,,Decr,4,To Jas Cavans recd of him on acct of his note given for the purchase of flour (vide Bank Book),,,,,,,1500,“,4 December 1797,Cash,,,,1500,0,To James Cavan received of him on acctount of his note given for the purchase of flour (vide Bank Book),,
"Ledger C, 1790 - 1799: pg.42",Debit,Left,,Jany,8,To James Kennedy recd of him in payment of the Note given by James Cavan p. himself in payment for flour (vide Bank Book),,,,,,,1185,94,8 January 1797,Cash,,,,1185,94,To James Kennedy received of him in payment of the Note given by James Cavan per himself in payment for flour (vide Bank Book),,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,1797,,,By Amount brot over,Folo,,,,,,D,C,1797,Cash,,,,,,By Amount Brought over,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,Decr,2,By John Violet in part of his wages,,,,,,,160,“,2 December 1797,Cash,,,,160,0,By John Violet in part of his wages,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,“,By Harper & Davis in part of their acct,,,,,,,180,“,2 December 1797,Cash,,,,180,0,By Harper & Davis in part of their account,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,4,By Jas Anderson to be accd for,,,,,,,105,“,4 December 1797,Cash,,,,105,0,By James Anderson to be accounted for,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,7,By Francis McGehee,,,,,,,131,67,7 December 1797,Cash,,,,131,67,By Francis McGehee,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,“,By Doctr Fendal dentist pd him,,,,,,,60,“,7 December 1797,Cash,,,,60,0,By Doctor [Benjamin] Fendall dentist paid him,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,13,By Henry Lloyd for 12 55/60 buss wheat,,,,,,,15,60,13 December 1797,Cash,,,,15,60,By Henry Lloyd for 12 55/60 bushels wheat,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,“,By Humphrey Sims 10 23/60 do,,,,,,,12,10,13 December 1797,Cash,,,,12,10,By Humphrey Sims 10 23/60 bushels wheat,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,15,By Charity,,,,,,,2,“,15 December 1797,Cash,,,,2,0,By Charity,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,“,By Jas Keating in full for masonry done at my Mill,,,,,,,109,50,15 December 1797,Cash,,,,109,50,By James Keating in full for masonry done at my Mill,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,“,By Wm Bleeding for 16 41/60 bus wheat,,,,,,,19,64,15 December 1797,Cash,,,,19,64,By William Bleeding for 16 41/60 bus wheat,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,“,By Thos Law esq. for 6 pr Patent Stockings bought for me in Alexandria,,,,,,,12,“,15 December 1797,Cash,,,,12,0,By Thomas Law esquire for 6 pair Patent Stockings bought for me in Alexandria,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,19,By Jas Anderson to be accd for,,,,,,,45,“,19 December 1797,Cash,,,,45,0,By James Anderson to be accounted for,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,“,By Wm Keating for weaving 223 Yds wolen cloth,,,,,,,17,67,19 December 1797,Cash,,,,17,67,By William Keating for weaving 223 Yards woolen cloth,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,21,By Jas Anderson to pay for wheat,,,,,,,110,“,21 December 1797,Cash,,,,110,0,By James Anderson to pay for wheat,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,25,By Wm Dandridge for Garden seeds bot for me,,,,,,,8,“,25 December 1797,Cash,,,,8,0,By William Dandridge for Garden seeds bought for me,,
"Ledger C, 1790 - 1799: pg.42",Credit,Right,,,“,By James Lawson on acct of wages,,,,,,,20,“,25 December 1797,Cash,,,,20,0,By James Lawson on account of wages,,
