BK_SOURCE,BK_DEBIT_CREDIT,BK_SOURCE,Year,Month,Day,entry,Page,,£,£,sh,d,$,¢,BK_WHEN,BK_ECONOMIC_UNIT,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_ENTRY,,
"Ledger B, 1772 - 1793: pg.236",Debit,Left,,,,New Acct,271,,,,,,,,,,,,,,,New Account,,
"Ledger B, 1772 - 1793: pg.236",Debit,Left,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.236",Debit,Left,1786,Novr,11,To Cash pd you on Acct of Wages,,,,6,0,0,,,11 November 1786,,6,0,0,,,To Cash paid you on Account of wages,,
"Ledger B, 1772 - 1793: pg.236",Debit,Left,1787,Aprl,7,To Do pd you on Acct of Wages,,,,3,0,0,,,7 April 1787,,3,0,0,,,To Cash paid you on Account of Wages,,
"Ledger B, 1772 - 1793: pg.236",Debit,Left,1788,Sepr,26,To ditto pd you on Acct of Wages,270,,,9,4,10,,,26 September 1788,,9,4,10,,,To Cash paid you on Account of Wages,,
"Ledger B, 1772 - 1793: pg.236",Debit,Left,,Novr,6,"To Cash pd you in full for your services, the services of your two Brothers & all other demands",275,,,88,10,2,,,6 November 1788,,88,10,2,,,"To Cash paid you in full for your services, the services of your two Brothers & all other demands",,
"Ledger B, 1772 - 1793: pg.236",Debit,Left,,,,[Total],,,£,106,15,0,,,,,106,15,0,,,[Total],,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,,,,,,,,,,,,July 1786,,,,,,,,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,1786,July,,By Weaving 46 yds Cloath  46 @ 5d. p. yd,,,,0,19,2,,,July 1786,,0,19,2,,,By Weaving 46 yards Cloth 46 at 5 pence per yard,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,,22,By 47 Do  Augt 47 Do 19th  47 Do 141,,,,2,18,9,,,22 July 1786,,2,18,9,,,By 47 yards Cloth  August 47 yards Cloth 19th  47 yards Cloth 141,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,Septr,10,By 50 Do  16th 49 Do  23d 49 Do 148,,,,3,1,8,,,10 September 1786,,3,1,8,,,By 50 yards Cloth   16th 49 yards Cloth   23rd 49 yards Cloth  148,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,Octr,3,By 49 Do 25th 491/2 Do 981/2,,,,2,1, 1/2,,,3 October 1786,,2,1,"0,5",,,By 49 yards Cloth   25th 49 1/2 yards Cloth   98 1/2,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,Novr,18,By 471/2 Do Decr 6th 47 Do 48 Do 1421/2,,,,2,19,4 1/2,,,18 November 1786,,2,19,"4,5",,,By 47 1/2 yards Cloth   December 6th 47 yards Cloth  48  yards Cloth   142 1/2,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,1787,July,28,By weaving 1431/3 yds Cloth @ 5d.,,,,2,19,10 3/4,,,28 July 1787,,2,19,"10,75",,,By weaving 143 1/3 yards Cloth at 5 pence,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,Novr,2,By do  255 yds do as pr yr acct given,,,,5,6,3,,,2 November 1787,,5,6,3,,,By weaving 255 yards Cloth as per your account given,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,Decr,20,By do 1001/2 yds do as per do,,,,2,1,10,,,20 December 1787,,2,1,10,,,By weaving 100 1/2 yards Cloth as per your account given,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,1788,Feby,15,By do  152 yds  do as per do,,,,3,3,4,,,15 February 1788,,3,3,4,,,By weaving 152 yards Cloth as per your account given,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,March,11,By do  99 yds  do as per do,,,,2,1,3,,,11 March 1788,,2,1,3,,,By weaving 99 yards Cloth as per your account given,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,,,By do 411/2 Do @ 5d.,,,,0,17,4,,,11 March 1788,,0,17,4,,,By weaving 41 1/2 yards Cloth at 5 pence,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,,,[Total],,,£,28,9,10 3/4,,,,,28,9,"10,75",,,[Total],,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,,,New Acct Folio 299.,,,,,,,,,,,,,,,,New Account Folio 299.,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,1787,Augt,1,"By your services for one year, as per Agreement, ending this date",,,£,30,0,0,,,1 August 1787,,30,0,0,,,"By your services for one year, as per Agreement, ending this date",,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,1787,Augt,1,By one year's services as per Agreemt endg this day,,,,35,0,0,,,1 August 1787,,35,0,0,,,By one year's services as per Agreement ending this day,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,1788,May,1,By 9 Months services @ £35  pr Annum,,,,26,5,0,,,1 May 1788,,26,5,0,,,By 9 Months services at £35  per Annum,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,Novr,1,By 6 Months services from the last date @ £35 per Ann.,,,,17,10,0,,,1 November 1788,,17,10,0,,,By 6 Months services from the last date at £35 per Annum,,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,,,"By the services of your two Brothers, Edward & Timy, from Decr last to this date as per Agreemt 20 Guineas",,,,28,0,0,,,,,28,0,0,,,"By the services of your two Brothers, Edward & Timothy, from December last to this date as per Agreement 20 Guineas",,
"Ledger B, 1772 - 1793: pg.236",Credit,Right,,,,[Total],,,£,106,15,0,,,,,106,15,0,,,[Total],,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,,,,,,,,,,,,,"Bloxham, James",,,,,,,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,1786,Novr,,To Cash pd Colo. Fitzgerald freight of yr Chest &c.,,,£,0,11S.,0D.,,,November 1786,"Bloxham, James",0,11,0,,,To Cash paid Colonel Fitzgerald freight of your Chest et cetera,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,1787,Decr,31,To work done for you by my Shoemr & Taylor as pr acct,,,,0,18,6,,,31 December 1787,"Bloxham, James",0,18,6,,,To work done for you by my Shoemaker & Tailor as per account,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,1788,May,9,To 1000 Herrings 5/. 100 Shad 20/. 11/2 Bl Salt 4/6,,,,1,9,6,,,9 May 1788,"Bloxham, James",1,9,6,,,To 1000 Herrings 5 shillings 100 Shad 20 shillings 1 1/2 Bushel Salt 4 shillings 6 pence,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,1789,March,1,To 1755 lb. Midling recd from my Mill since June 11th 1787 @ 12/,,,,10,10,8,,,1 March 1789,"Bloxham, James",10,10,8,,,To 1755 pounds Middling received from my Mill since June 11th 1787 at 12 shillings,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,,,To Balance carried forward to New Acct,303,,,232,15,6,,,,"Bloxham, James",232,15,6,,,To Balance carried forward to New Account,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,,,[Total],,,£,246,5,2,,,,"Bloxham, James",246,5,2,,,[Total],,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,1786,Septr,8,To Cash pd you on Acct,,,,1,,,,,8 September 1786,,1,,,,,To Cash paid you on Account,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,,30,To Do pd you on Do,,,,3,12,,,,30 September 1786,,3,12,,,,To Cash paid you on Account,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,Novr,18,To Do pd you on Do,,,,3,2,,,,18 November 1786,,3,2,,,,To Cash paid you on Account,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,Decr,15,To Do pd you on Do,,,,3,,,,,15 December 1786,,3,,,,,To Cash paid you on Account,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,,23,To Do pd you for 181/2 Days work done by Pa[t]r[ic]k Sheridan,,,,1,13,11,,,23 December 1786,,1,13,11,,,To Cash paid you for 18 1/2 Days work done by Patrick Sheridan [Sheriden],,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,1787,Feb.,17,To Do pd you on Acct of Wages,,,,3,18,,,,17 February 1787,,3,18,,,,To Cash paid you on Account of Wages,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,April,14,To Do pd you on Acct of Wages,,,,3,0,0,,,14 April 1787,,3,0,0,,,To Cash paid you on Account of Wages,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,,,To Cash pd you Novr 3d 1786 (omitted to be charged),,,,6,0,0,,,14 April 1787,,6,0,0,,,To Cash paid you November 3rd 1786 (omitted to be charged),,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,,28,To Cash pd you on Acct of Wages,,,,4,0,0,,,28 April 1787,,4,0,0,,,To Cash paid you on Account of Wages,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,May,26,To Cash pd you on Acct of Wages,246,,,2,2,0,,,26 May 1787,,2,2,0,,,To Cash paid you on Account of Wages,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,June,2d,To do pd you in full for ditching by the rod & your wages up to this date,246,,,8,9,6,,,2 June 1787,,8,9,6,,,To Cash paid you in full for ditching by the rod & your wages up to this date,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,July,21,To Cash pd you on acct of Wages,247,,,3,12,0,,,21 July 1787,,3,12,0,,,To Cash paid you on account of Wages,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,Augt,18,To Ditto pd you on Acct of Do,248,,,3,0,0,,,18 August 1787,,3,0,0,,,To Cash paid you on Account of Wages,,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,,,[Total],,,,46,9,5,,,,,46,9,5,,,[Total],,
"Ledger B, 1772 - 1793: pg.237",Debit,Left,,,,To Balance due me,,,,,17,4,,,,,,17,4,,,To Balance due me,,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,,,,,,,,,,,"Bloxham, James",,,,,,,,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,1789,March,1,"By one year's wages, viz. from May the 1st 1786 to Do 1787 @ 50 Guineas per year per agreement",,,,70,,,,,1 March 1789,"Bloxham, James",70,,,,,"By one year's wages, videlicet from May the 1st 1786 to May the 1st 1787 at 50 Guineas per year per agreement",,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,By 10 Guineas towards defraying the Expences of transporting your family from Engd per agreement,,,,14,,,,,1 March 1789,"Bloxham, James",14,,,,,By 10 Guineas towards defraying the Expenses of transporting your family from England per agreement,,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,By One year & ten Months Wages viz. from May 1st 1787 to the present date @ 60 Guineas per year,,,,154,,,,,1 March 1789,"Bloxham, James",154,,,,,By One year & ten Months Wages videlicet from May 1st 1787 to the present date at 60 Guineas per year,,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,"By Flour allowed you per Agreemt since June 9th when you went to House-keeping to the present date, being 202/3 Mos. at the rate of Eight hundred wt per year",,,,8,5,2,,,1 March 1789,"Bloxham, James",8,5,2,,,"By Flour allowed you per Agreement since June 9th when you went to House-keeping to the present date, being 20 2/3 Months at the rate of Eight hundred weight per year",,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,1376  @ 12/ pr Ct,,,£,246,5,2,,,1 March 1789,"Bloxham, James",246,5,2,,,1376  at 12 shillings per Cent,,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,By Balance as per Contra-carried forwd,303,,,232,15,2,,,1 March 1789,"Bloxham, James",232,15,2,,,By Balance as per Contra carried forward,,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,1786,Decr,23,By 181/2 days work done by Partk Sheridan,,,,1,13,11,,,23 December 1786,,1,13,11,,,By 18 1/2 days work done by Patrick Sheridan,,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,"By 1193/4 Rods of a ditch 6 ft wide at top, 2 ft deep & 2 feet wide at bottom @ 2/ pr Rod",,,,11,19,6,,,23 December 1786,,11,19,6,,,"By 119 3/4 Rods of a ditch 6 feet wide at top, 2 feet deep & 2 feet wide at bottom at 2 shillings per Rod",,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,By 1351/2 Rods of a ditch 4 ft wide at top 2 ft deep & 1 ft wide at bottom @ 1/4 Pr Rod,,,,9,0,8,,,23 December 1786,,9,0,8,,,By 135 1/2 Rods of a ditch 4 feet wide at top 2 feet deep & 1 foot wide at bottom at 1 shilling 4 pence Per Rod,,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,1787,,,By work done by you for 9 Months and eight days viz. from Novr 10th 1786 to Augt 18th 1787 at which time you quitted my service without any previous notice  @ £31 per Annum,,,,22,18,,,,1787,,22,18,,,,By work done by you for 9 Months and eight days videlicet from November 10th 1786 to August 18th 1787 at which time you quitted my service without any previous notice  at £31 per Annum,,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,[Total],,,£,45,12,1,,,,,45,12,1,,,[Total],,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,By balance as pr Contra,,,,0,17,4,,,,,0,17,4,,,By balance as per Contra,,
"Ledger B, 1772 - 1793: pg.237",Credit,Right,,,,[Total],,,£,46,9,5,,,,,46,9,5,,,[Total],,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,1786,,,Amount brot from Folio,235,,£,1809,17s.,4D.,,,1786,Cash,1809,17,4,,,Amount brought from Folio,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,Novr,16,To Richd Lee Esqr. of Maryland by the hands of Mr Wm Craik,,,,14,12,9,,,16 November 1786,Cash,14,12,9,,,To Richard Lee Esquire of Maryland by the hands of Mr William Craik,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,,To Mr Batt[ai]le Muse recd of him on acct of his Colln of my rents,,,,63,,,,,16 November 1786,Cash,63,,,,,To Mr Battaile Muse received of him on account of his Collection of my rents,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,18,To one weeks Ferriage,,,,1,12,,,,18 November 1786,Cash,1,12,,,,To one weeks Ferriage,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,24,To J. F. Mercer Esqr. recd from him in a letter,,,,14,12,,,,24 November 1786,Cash,14,12,,,,To John Francis Mercer Esquire received from him in a letter,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,25,To one week's Ferriage,,,,1,,3,,,25 November 1786,Cash,1,,3,,,To one week's Ferriage,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,Decr,2,To Do 35/. 9th To Do 9/. 23d To Do 33/4,,,,3,17,4,,,2 December 1786,Cash,3,17,4,,,To one week's Ferriage 35 shillings 9th To one week's Ferriage 9 shillings 23rd To one week's Ferriage 33 shillings 4 pence,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,20,"To Lawe Hooff butcher, recd of him for 4 old Cows",,,,14,10,,,,20 December 1786,Cash,14,10,,,,"To Lawrence Hooff butcher, received of him for 4 old Cows",,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,28,To Majr Thos Freeman recd of him pr Mr Lear,,,,29,8,5,,,28 December 1786,Cash,29,8,5,,,To Major Thomas Freeman received of him per Mr Lear,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,,"To Alexr White Esqr. Exr to the late Majr Genl Lee, recd of him pr Mr Lear",,,,24,12,,,,28 December 1786,Cash,24,12,,,,"To Alexander White Esquire Executor to the late Major General Lee, received of him per Mr Lear",,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,29,To Balance of 20 Guineas gave Mr Lear for Expences to Pittsburgh &c. returned by him,,,,14,,,,,29 December 1786,Cash,14,0,0,,,To Balance of 20 Guineas gave Mr Lear for Expenses to Pittsburgh et cetera returned by him,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,*30,To a Week's Ferriage,,,,1,3,,,,30 December 1786,Cash,1,3,,,,To a Week's Ferriage,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,1787,Jany,6,To one week's ferriage,,,,1,1,,,,6 January 1787,Cash,1,1,,,,To one week's ferriage,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,11,"To G. & L. Washington recd from Col. Charles Washington by the hands of Mr McCrea, on their Acct",,,,42,17,2,,,11 January 1787,Cash,42,17,2,,,"To George [Steptoe] & Lawrence Washington received from Colonel Charles Washington by the hands of Mr [Robert] McCrea, on their Account",,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,,To an Order on Colo. Lyles & Co. presentd & pd,,,,20,,,,,11 January 1787,Cash,20,,,,,To an Order on Colonel Lyles & Company presented & paid,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,13,To one week's ferriage,,,,1,0,9,,,13 January 1787,Cash,1,0,9,,,To one week's ferriage,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,20,To one week's Ferriage,,,,0,13,6,,,20 January 1787,Cash,0,13,6,,,To one week's Ferriage,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,,* Cash recd & entd in 1786,,01.05.1992,,,,,,,20 January 1787,Cash,1992,5,1,,,Cash received & entered in 1786,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,,Omitted,,34.11.9 3/4,,,,,,,20 January 1787,Cash,34,11,"9,75",,,Omitted,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,,[Total],,£2026.16.10 3/4,,,,,,,,Cash,2026,16,"10,75",,,[Total],,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,,Cash paid in 1786,,£2026.16s.10 3/4d.,,,,,,,20 January 1787,Cash,2026,16,"10,75",,,Cash paid in 1786,,
"Ledger B, 1772 - 1793: pg.238",Debit,Left,,,,Carried to Folio,242,,£,65,12,5,,,,Cash,65,12,5,,,Carried to Folio,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,1786,,,Amount brot from Folio,235,,,1832,9,11,,,1786,Cash,1832,9,11,,,Amount brought from Folio,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,Novr,16,By Jno. Fairfax's Expences bringing my Asses from Baltimore,,,,6,6,5,,,16 November 1786,Cash,6,6,5,,,By John Fairfax's Expenses bringing my Asses from Baltimore,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,18,By Jams Lawson pd him on Acct,,,,3,2,0,,,18 November 1786,Cash,3,2,0,,,By James Lawson paid him on Account,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By sundries as per Memorandum book,,,,14,16,0,,,18 November 1786,Cash,14,16,0,,,By sundries as per Memorandum book,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By the Coach Dog pd for bringing him home,,,,,12,0,,,18 November 1786,Cash,,12,0,,,By the Coach Dog paid for bringing him home,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,25,By Thos Green pd him on Acct of wages,,,,1,8,0,,,25 November 1786,Cash,1,8,0,,,By Thomas Green paid him on Account of wages,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,26,By John Fairfax pd him on Acct of Do,,,,7,,0,,,26 November 1786,Cash,7,,0,,,By John Fairfax paid him on Account of wages,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,27,By freight of Birds &c. from Baltimore,,,,1,8,0,,,27 November 1786,Cash,1,8,0,,,By freight of Birds et cetera from Baltimore,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,30,By Mr Lear for Expences to Pittsburgh &c. to be account for,,,,28,,0,,,30 November 1786,Cash,28,0,0,,,By Mr Lear for Expenses to Pittsburgh et cetera to be accounted for,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By Jams McHenry Esqr. sent him to pay Monsr Camponts [Campion's] bord,,,,1,8,0,,,30 November 1786,Cash,1,8,0,,,By James McHenry Esquire sent him to pay Monsieur Campont's [Campion's] board,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By Monsr Campoint [Campion] in testimony of my sense of his care of my Asses &c.—30 Guineas @ 28/,,,,42,,0,,,30 November 1786,Cash,42,,0,,,By Monsieur Campoint [Campion] in testimony of my sense of his care of my Asses et cetera—30 Guineas at 28 shillings,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,Decembr,2,By Captn Speak for repairing the ferry boat,,,,1,7,0,,,2 December 1786,Cash,1,7,0,,,By Captain Speak for repairing the ferry boat,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By Servants at sundry times to this date,,,,,12,0,,,2 December 1786,Cash,,12,0,,,By Servants at sundry times to this date,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,15,By Jams Lawson pd him on Acct of wages,,,,3,,0,,,15 December 1786,Cash,3,,0,,,By James Lawson paid him on Account of wages,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By Charity 9/. By Servants 7/6,,,,,16,6,,,15 December 1786,Cash,,16,6,,,By Charity 9 shillings. By Servants 7 shillings 6 pence,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,20,By Lawe McGinnis for balance of his Acct,,,,4,19,4,,,20 December 1786,Cash,4,19,4,,,By Lawrence McGinnis for balance of his Account,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By Mr Snowdens order in favr of Mr Wm Hartshorne for one ton of iron,,,,22,,0,,,20 December 1786,Cash,22,,0,,,By Mr Snowden's order in favor of Mr William Hartshorne for one ton of iron,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By Wm Hartshorne & Co. for bill of Sugar,,,,5,10,0,,,20 December 1786,Cash,5,10,0,,,By William Hartshorne & Company for bill of Sugar,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By Mr Jno. Hendrick's Cloth &c. for a great coat,,,,3,18,9,,,20 December 1786,Cash,3,18,9,,,By Mr John Hendrick's Cloth et cetera for a great coat,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By Go. & Le Washin[g]ton's board pd Mrs Dade,,,,15,5,0,,,20 December 1786,Cash,15,5,0,,,By George [Steptoe] & Lawrence Washington's board paid Mrs Dade,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By 2 M. of 2d. tacks,,,,,5,0,,,20 December 1786,Cash,,5,0,,,By 2 thousand of 2 penny tacks,,
"Ledger B, 1772 - 1793: pg.238",Credit,Right,,,,By Sunds. pd for by G. A. Washington Esqr. as pr memd.,,,,8,19, 3/4,,,20 December 1786,Cash,8,19,"0,75",,,By Sundries paid for by George Augustine Washington Esquire as per memorandum,,
